indexA,addressA,indexB,addressB,score
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2447,"Fern Villa Hotel, 73, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2448,"Gleneagles Hotel, 75, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2449,"The New Sunset Hotel, 77-81, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2450,"The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33382,"The Calypso Hotel, 39-43 Albert Road Blackpool, North West, FY14TA",2451,"The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5
33385,"The Chelston Bed and Breakfast, 80 Palatine Rd Blackpool, North West, FY14BY",2470,"Fylde International, 93-95, Palatine Road, Blackpool, , United Kingdom, North West, FY14BX",0.5684
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2380,"Delton Hotel, 6, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NE",0.5493
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2390,"Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5855
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2392,"Henson Hotel, 23, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.575
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2394,"Elmfield Hotel, 25, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.591
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2395,"The Crosby Hotel, 59, Clifton Drive, Blackpool, , United Kingdom, North West, FY41TH",0.5
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2396,"The Royal Hotel, 57, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NT",0.5
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",2398,"The Albany, 2-4, Clifton Drive, Blackpool, , United Kingdom, North West, FY41ND",0.5215
33386,"Clifton Court Hotel, 12 Clifton Drive Blackpool, FY41XN",6478,"The Big Blue Hotel, Clifton Drive, Blackpool, North West, FY41ND",0.5
33396,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",2389,"Corona Hotel, 18-20, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5324
33396,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",2390,"Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.516
33396,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",2391,"Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5817
33396,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",2398,"The Albany, 2-4, Clifton Drive, Blackpool, , United Kingdom, North West, FY41ND",0.5745
33396,"Henson Hotel, 23 Clifton Drive Blackpool, North West, FY41NT",6478,"The Big Blue Hotel, Clifton Drive, Blackpool, North West, FY41ND",0.5437
33398,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF",2414,"The New Oxford Hotel, 66-68, Albert Road, Blackpool, , United Kingdom, North West, FY14PR",0.5
33398,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF",2426,"The Lismain Hotel, 3, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5151
33398,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF",2427,"The Fairhaven Hotel, 7-9, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5322
33398,"Kingsway, 68 Charnley Road Blackpool Lancashire, North West, FY14PF",2429,"Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.5586
33405,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA",2292,"The Pembroke, 11, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5748
33405,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA",2293,"The Alpha, 9, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5638
33405,"Martins, 26 King Edward Avenue ; 26 King Edward Avenue ;, Blackpool, North West, FY29TA",2294,"Grosvenor View, 7, King Edward Avenue, Blackpool, , United Kingdom, North West, FY29TD",0.5519
33407,"The Moorfield, 96 Hornby Road Blackpool, North West, FY14QS",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5564
33413,"Park House Hotel, 308 North Promenade Blackpool, North West, FY12HA",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5775
33422,"Queens Hotel, 469/471 South Promenade Blackpool, North West, FY41AY",10495,"The Beach Hotel, 453-459, Promenade, Blackpool, North West, FY41AR",0.5289
33423,"Rockcliffe Hotel, 248 North Promenade BlackpoolLancashire, North West, FY11RZ",7655,"Parisenne Hotel, 240-244, Promenade, Blackpool, North West, FY11RZ",0.5362
33427,"Sandpiper Holiday Apartments, 577 New South Promenade BlackpoolLancashire, North West, FY41NG",7656,"Waldorf Hotel, 591-593, New South Promenade, Blackpool, North West, FY41NG",0.5126
33435,"The Baron Hotel, 296 North Promenade Blackpool, North West, FY12EY",7654,"Carlton Hotel, 282-286, Promenade, Blackpool, North West, FY12EZ",0.5456
33435,"The Baron Hotel, 296 North Promenade Blackpool, North West, FY12EY",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5593
33439,"The Bromley, 306 N Promenade BlackpoolLancashire, North West, FY12EY",9149,"Park House Hotel, Promenade, Blackpool, North West, FY12HA",0.5442
33441,"The Clifton, 43-46 Marine Road West Morecambe, Lancaster, North West, LA31BZ",4794,"Clarendon Hotel, 74-76, Marine Road West, Morecambe, Lancaster, North West, LA44EP",0.5
33442,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG",2381,"Golden Beach Hotel, 567, New South Promenade, Blackpool, , United Kingdom, North West, FY41NF",0.5
33442,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG",2382,"Hotel Roker, 563, New South Promenade, Blackpool, , United Kingdom, North West, FY41NF",0.5
33442,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG",2383,"Just Roomz, 557-9, New South Promenade, Blackpool, , United Kingdom, North West, FY41NF",0.5
33442,"The Colwyn Hotel, 569 New South Promenade Blackpool Lancashire, North West, FY41NG",2384,"Staymore Hotel, 555, New South Promenade, Blackpool, , United Kingdom, North West, FY41NF",0.5
33443,"The Corona, 18-20 Clifton Drive South Beach Area South Beach areaBlackpool, North West, FY41NX",2390,"Scala Hotel, 22, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5
33443,"The Corona, 18-20 Clifton Drive South Beach Area South Beach areaBlackpool, North West, FY41NX",2391,"Clifton Court Hotel, 12, Clifton Drive, Blackpool, , United Kingdom, North West, FY41NX",0.5
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5484
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5682
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2446,"The Roselea Hotel, 67, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5999
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2453,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.557
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2454,"Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5484
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",2455,"Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5408
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.5
33449,"The Georgian Hollies Hotel, 82/90 Albert Road Blackpool, North West, FY14PR",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5
33454,"The Melville Hotel, 70-72 Adelaide Street Blackpool Lancashire, North West, FY14LA",2417,"OYO Gresham Hotel, 106-114, Adelaide Street, Blackpool, , United Kingdom, North West, FY14LE",0.5
33459,"The Parisienne Hotel, 240-244 North Promenade Blackpool, North West, FY11RZ",7441,"North Shore Hotel, 224, Promenade, Blackpool, North West, FY11RZ",0.547
33466,"The Waldorf, 591 593 New South Promenade Blackpool, North West, FY41NG",7656,"Waldorf Hotel, 591-593, New South Promenade, Blackpool, North West, FY41NG",0.5878
33466,"The Waldorf, 591 593 New South Promenade Blackpool, North West, FY41NG",8848,"Hampton by Hilton Blackpool, 595-601, New South Promenade, Blackpool, North West, FY41NG",0.5606
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2400,"Boltonia Hotel, 124-126, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2401,"The Avon Hotel, 112, Albert Road, Blackpool, , United Kingdom, North West, FY14PN",0.5118
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2445,"Royal Ruskin Hotel, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5993
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2450,"The Oak Lea Hotel, 83-87, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5985
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2451,"The Albany, 89, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5824
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2452,"The Belvedere, 91-93, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5721
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2453,"Fairview Hotel, 113, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5193
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2454,"Tregenna Hotel, 115, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5107
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",2455,"Albert Hotel, 117, Albert Road, Blackpool, , United Kingdom, North West, FY14PW",0.5031
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",10821,"Calypso Hotel, 39-41, Albert Road, Blackpool, North West, FY14TA",0.5
33491,"Bradleys Hotel, 80 Albert Road Blackpool, North West, FY14PR",10822,"Walford Hotel, 45-47, Albert Road, Blackpool, North West, FY14TA",0.5
33492,"Canasta Hotel, 288 290 North Promenade BlackpoolLancashire, North West, FY12EY",7654,"Carlton Hotel, 282-286, Promenade, Blackpool, North West, FY12EZ",0.5327
33493,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",6489,"Vinnies, 205, Promenade, Blackpool, North West, FY15DL",0.5707
33493,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",0.5581
33493,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5581
33493,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",0.5707
33493,"The Golden Cheval Hotel, 203 Central Promenade Blackpool, North West, FY15DL",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5581
33495,"The Clarendon Hotel, Marine Road West Morecambe, Lancaster, North West, LA44EP",10110,"The Sea Crest, 9;11;13, West End Road, Morecambe, Lancaster, North West, LA44DJ",0.5267
33501,"Blenheim Mount Hotel, 207 Promenade Blackpool, North West, FY15DL",6490,"Craig-y-Don Hotel, 209-213, Promenade, Blackpool, North West, FY15DL",0.5846
33501,"Blenheim Mount Hotel, 207 Promenade Blackpool, North West, FY15DL",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5408
33501,"Blenheim Mount Hotel, 207 Promenade Blackpool, North West, FY15DL",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5784
33503,"The Arncliffe Hotel, 90-92 Adelaide Street Blackpool, North West, FY14LA",2417,"OYO Gresham Hotel, 106-114, Adelaide Street, Blackpool, , United Kingdom, North West, FY14LE",0.5445
33506,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL",6488,"The Golden Cheval Hotel, 203, Promenade, Blackpool, North West, FY15DL",0.5707
33506,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL",6489,"Vinnies, 205, Promenade, Blackpool, North West, FY15DL",0.5707
33506,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL",6491,"Royal Seabank Hotel, 219-223, Promenade, Blackpool, North West, FY15DL",0.5418
33506,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL",6492,"Blenheim Mount, 207, Promenade, Blackpool, North West, FY15DL",0.5707
33506,"Craig y Don, 211-213 Central Promenade Blackpool, North West, FY15DL",8444,"Balmoral Hotel, 215-217, Promenade, Blackpool, North West, FY15DL",0.5581
33507,"Haven Guest House, 11 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.529
33510,"The Hurstmere, 5 Alexandra Road Blackpool, North West, FY16BU",2489,"The New Brooklyn, Alexandra Road, Blackpool, , United Kingdom, North West, FY16BH",0.517
33513,"The Royal Windsor Hotel, 245-249 Central Promenade Blackpool, North West, FY16AH",2502,"Crystals On The Prom, 263, Promenade, Blackpool, , GB, North West, FY16AH",0.5612
33515,"The Alondra Hotel, 15 Hornby Road Blackpool, North West, FY14QG",2429,"Alumhurst Hotel, 13-15, Charnley Road, Blackpool, , United Kingdom, North West, FY14PE",0.525
33515,"The Alondra Hotel, 15 Hornby Road Blackpool, North West, FY14QG",2483,"Raffles Hotel, 73-75, Hornby Road, Blackpool, , United Kingdom, North West, FY14QJ",0.5
33519,"Rubens, 39 Lord Street  Blackpool(Lancashire - England), North West, FY12BD",2536,"Blackpool Seaside Hotel, 9, Lord Street, Blackpool, , United Kingdom, North West, FY12AZ",0.5161
33523,"DJ Suites Blackpool, 40-48 Hornby Road Blackpool, North West, FY14QJ",2438,"Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.525
33523,"DJ Suites Blackpool, 40-48 Hornby Road Blackpool, North West, FY14QJ",2477,"The Residence, 99-101, Hornby Road, Blackpool, , United Kingdom, North West, FY14QP",0.5
33523,"DJ Suites Blackpool, 40-48 Hornby Road Blackpool, North West, FY14QJ",2478,"The Beechfield, 106-110, Hornby Road, Blackpool, , United Kingdom, North West, FY14QS",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2423,"The Eastgate Hotel, 6, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2428,"Zebra Lodge, 11, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2430,"The Helmshore, 24-28, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2431,"The Victoria, 30, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2432,"Butterfly Hotel, 32, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2433,"The Blackpool Central Hotel, 34, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2434,"The Bramlea, 36, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2435,"Charnley Gold, 38, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5082
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2436,"Trafford Hotel, 40-42, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.516
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2437,"The Kings Cross Hotel, 44, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5296
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2438,"Alviston Hotel, 46-48, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5404
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2439,"Regency Hotel, 50, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5528
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2440,"The Pearl Hotel, 52, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5606
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2441,"The Darfield Hotel, 54, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5675
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2442,"Clifton Hotel, 56, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5745
33524,"Springfield Hotel, 35 Charnley Road  Blackpool, North West, FY14PE",2443,"The Lawton Hotel, 58-66, Charnley Road, Blackpool, , United Kingdom, North West, FY14PF",0.5946
33530,"Hotel Sheraton, 54/62 Queens Promenade Blackpool, North West, FY29RP",7700,"Elgin Hotel, 36-42, Queens Promenade, Blackpool, North West, FY29RW",0.5023
